Area,Room,Parking,Warehouse,Elevator,Address
90,2,True,True,True,Shahran
135,3,True,True,True,Northren Jamalzadeh
58,1,False,False,True,Parand
114,2,True,True,True,Gholhak
75,2,False,False,False,Parand
90,2,True,True,True,Northren Jamalzadeh
90,2,True,True,True,Shahr-e-Ziba
90,2,True,True,True,Shahr-e-Ziba
100,2,True,True,True,Narmak
82,2,True,True,True,Si Metri Ji
58,2,True,True,False,Andisheh
70,2,True,True,True,Karimkhan
110,0,True,True,True,Parand
83,2,False,False,True,Parand
75,2,True,True,True,Parand
114,2,True,True,True,Mehran
60,2,True,True,False,Central Janatabad
54,1,False,False,False,Parand
75,2,True,True,True,Parand
78,2,True,False,True,Parand
78,2,False,False,True,Parand
95,2,True,True,True,Marzdaran
100,2,True,True,True,Ostad Moein
75,2,False,True,True,Parand
114,2,True,True,True,Seyed Khandan
50,1,False,False,False,Malard
75,2,True,False,True,Feiz Garden
105,2,True,True,True,Afsarieh
141,3,True,True,True,Shahrake Quds
74,2,False,True,False,Pirouzi
38,1,True,True,False,Fallah
80,1,True,True,True,Gheitarieh
102,2,True,True,True,Safadasht
110,2,True,True,True,Niavaran
98,2,False,False,False,Shahrake Qods
57,1,True,True,True,Ostad Moein
45,1,False,True,True,Si Metri Ji
105,2,True,True,True,Jeyhoon
135,2,True,True,False,Rudhen
65,1,False,False,True,Saadat Abad
88,2,False,True,True,Shahrake Quds
110,2,True,True,True,West Ferdows Boulevard
63,2,True,True,True,Northren Jamalzadeh
94,2,False,True,False,Northren Jamalzadeh
45,1,False,True,False,Karoon
40,1,False,True,False,Azarbaijan
100,2,False,False,False,Northren Jamalzadeh
89,2,True,True,False,Amirabad
65,2,True,True,False,Afsarieh
125,2,True,True,True,Central Janatabad
125,2,True,True,True,Central Janatabad
136,3,True,True,True,Pasdaran
150,3,True,True,True,Heravi
55,1,False,True,False,West Ferdows Boulevard
130,3,True,True,True,Seyed Khandan
73,2,False,True,False,West Ferdows Boulevard
85,2,True,True,True,Northren Jamalzadeh
63,1,True,True,True,Ostad Moein
100,2,True,True,True,Tajrish
83,2,True,True,True,Ozgol
110,3,True,True,True,Persian Gulf Martyrs Lake
71,2,True,True,True,North Program Organization
37,1,False,True,False,Hashemi
68,1,True,True,True,Persian Gulf Martyrs Lake
78,1,True,True,True,Persian Gulf Martyrs Lake
105,2,True,True,True,Persian Gulf Martyrs Lake
60,1,True,True,False,Punak
113,2,True,True,True,Karimkhan
50,2,False,True,False,Jeyhoon
60,1,False,True,False,Beryanak
37,1,False,False,False,Ostad Moein
33,1,False,True,False,Beryanak
73,2,False,True,True,Jeyhoon
59,1,False,True,False,Beryanak
95,2,True,True,True,Qarchak
75,2,False,False,False,Parand
65,2,False,True,True,Ostad Moein
52,1,False,True,False,Pirouzi
105,2,True,True,False,Andisheh
50,1,False,True,False,Ostad Moein
74,2,True,True,True,Pirouzi
132,3,True,False,True,Southern Suhrawardi
104,2,True,True,True,Mehran
50,1,False,False,False,Jeyhoon
55,1,True,True,True,Komeil
46,1,False,False,False,Komeil
55,2,False,True,True,Beryanak
108,2,True,True,False,Parand
68,2,True,True,True,Ostad Moein
130,2,True,True,True,Khademabad Garden
40,1,False,True,False,Tenant
63,1,False,False,True,Tenant
140,3,True,True,True,Mirdamad
42,1,True,True,True,Jeyhoon
90,2,True,True,True,Tenant
39,1,True,True,False,Andisheh
55,2,True,True,True,Andisheh
98,2,True,True,True,Si Metri Ji
71,2,True,True,False,Salsabil
50,1,False,False,True,Tenant
53,1,False,True,False,Tenant
60,1,True,True,True,Punak
160,3,True,True,True,Pakdasht
63,2,True,False,True,Tenant
96,2,True,True,True,Tenant
90,2,True,True,True,Tenant
120,3,True,True,True,Tenant
100,2,True,True,True,Tenant
80,2,True,True,True,Ostad Moein
43,1,True,True,True,Tenant
79,2,True,True,True,Tenant
50,1,False,False,True,Tenant
60,1,False,True,False,Tenant
55,1,False,False,False,Tenant
150,3,True,True,True,Dezashib
55,1,True,True,True,Andisheh
55,1,False,True,False,Tenant
100,2,True,True,True,Tajrish
60,1,True,True,False,Tenant
96,2,True,True,True,Gisha
112,2,True,True,True,Persian Gulf Martyrs Lake
65,2,True,True,False,Andisheh
100,2,True,True,True,Persian Gulf Martyrs Lake
105,2,True,True,True,Yousef Abad
125,3,True,False,False,Mirdamad
48,1,True,True,False,Jeyhoon
67,2,True,True,True,Hakimiyeh
83,2,True,True,True,Farmanieh
150,3,True,True,True,Pardis
100,2,True,True,True,Ostad Moein
111,3,True,True,True,Persian Gulf Martyrs Lake
53,2,False,False,False,Tenant
75,2,False,False,True,Parand
92,2,True,True,True,Sabalan
53,1,True,True,True,Jeyhoon
47,1,False,True,False,Karoon
44,1,True,True,False,Jeyhoon
80,2,True,True,True,Gheitarieh
81,2,True,True,False,Valiasr
117,3,True,True,True,Ostad Moein
37,1,False,True,False,Azarbaijan
82,2,True,True,True,Parand
98,2,True,True,True,Si Metri Ji
150,3,False,True,False,Zafar
51,1,True,True,False,Hor Square
95,2,True,True,True,Shahran
63,1,True,True,True,Ostad Moein
80,2,False,False,True,Parand
133,3,True,True,True,Ekhtiarieh
48,1,False,False,True,Fallah
185,3,True,True,True,East Ferdows Boulevard
62,1,True,True,True,Fallah
75,2,True,False,True,Fallah
48,1,False,False,True,Fallah
57,1,True,True,True,Ostad Moein
55,3,True,True,True,Hashemi
48,1,True,True,True,Ostad Moein
49,1,True,True,True,Si Metri Ji
60,2,False,True,True,East Pars
130,3,True,True,True,Persian Gulf Martyrs Lake
70,2,True,False,True,Ray
113,2,True,True,True,Persian Gulf Martyrs Lake
80,2,True,True,True,Abazar
93,2,True,True,False,Shahrake Quds
60,1,True,True,True,Railway
56,2,True,True,True,East Pars
65,2,True,True,True,Central Janatabad
68,2,False,True,True,Ostad Moein
104,2,True,True,True,Si Metri Ji
84,2,True,True,True,Central Janatabad
72,2,True,True,False,West Ferdows Boulevard
80,2,True,True,True,Shahrake Qods
68,2,True,True,True,Ostad Moein
44,1,True,True,False,Jeyhoon
105,2,True,True,True,Persian Gulf Martyrs Lake
124,3,True,True,True,Shahr-e-Ziba
83,2,True,True,True,West Ferdows Boulevard
68,2,True,True,True,Ostad Moein
115,2,True,True,True,West Ferdows Boulevard
80,2,True,True,True,Ostad Moein
66,1,False,True,False,Andisheh
68,2,True,True,True,West Ferdows Boulevard
60,2,True,True,True,West Ferdows Boulevard
62,2,True,True,False,Punak
57,1,True,True,True,Ostad Moein
87,2,True,False,True,Parastar
59,1,True,True,False,West Ferdows Boulevard
55,1,True,True,True,East Pars
101,2,True,True,True,Persian Gulf Martyrs Lake
62,2,True,True,False,Shahran
113,2,True,True,True,Pasdaran
78,2,True,True,True,Keshavarz Boulevard
66,1,True,True,False,Shahrake Quds
38,1,False,True,False,Andisheh
90,2,True,True,False,Yousef Abad
45,1,False,False,False,Karoon
72,2,True,True,True,Saadat Abad
105,2,True,True,True,North Program Organization
155,3,True,True,True,North Program Organization
112,3,True,True,True,Abazar
65,1,True,True,True,Hassan Abad
40,1,True,True,True,East Pars
140,3,True,True,True,Persian Gulf Martyrs Lake
155,3,True,True,True,North Program Organization
50,1,True,True,True,West Ferdows Boulevard
45,1,False,True,False,Islamshahr
68,1,True,True,True,Shahrake Gharb
85,2,False,True,False,Islamshahr
170,3,True,True,True,North Program Organization
50,1,False,True,False,Islamshahr
55,1,False,True,False,Islamshahr
75,2,True,True,True,Saadat Abad
96,3,True,False,True,Shahryar
58,1,False,False,False,Parand
43,1,False,True,False,Nawab
58,1,False,False,False,Parand
103,2,True,True,True,Feiz Garden
70,1,True,True,True,Pasdaran
150,3,True,True,True,Pasdaran
65,1,False,True,False,Pakdasht
140,2,False,True,True,Marzdaran
79,2,False,True,True,Si Metri Ji
97,2,False,False,True,Jeyhoon
90,2,True,True,True,Marzdaran
175,3,True,True,True,Waterfall
90,2,True,True,True,Marzdaran
58,1,True,True,False,Chidz
100,2,True,True,True,Mahallati
135,2,False,False,False,Seyed Khandan
50,1,False,True,False,Northern Janatabad
85,2,True,True,True,Salsabil
110,3,True,True,True,Abazar
67,2,True,True,True,Central Janatabad
190,3,True,True,True,East Ferdows Boulevard
95,2,True,True,True,Yousef Abad
55,1,True,True,False,Salsabil
75,2,False,False,True,Parand
87,2,True,True,True,Jeyhoon
42,1,True,True,True,Jeyhoon
80,1,True,True,True,Jordan
102,2,True,True,True,Saadat Abad
140,3,True,True,True,East Ferdows Boulevard
120,2,True,True,True,Saadat Abad
62,2,True,True,False,Punak
41,1,False,False,True,Si Metri Ji
75,2,False,True,True,Jeyhoon
57,1,True,True,True,Si Metri Ji
50,1,True,True,True,Hashemi
54,1,True,True,True,Punak
133,3,True,True,True,Persian Gulf Martyrs Lake
97,2,True,True,True,Shahrake Gharb
59,1,True,True,True,Qasr-od-Dasht
60,2,True,True,False,Karoon
135,2,True,True,True,Mirdamad
60,1,False,True,False,Azarbaijan
52,1,True,True,True,Niavaran
65,1,True,True,True,Hashemi
95,2,True,True,True,Shahran
60,1,True,True,False,Northern Janatabad
92,2,True,True,True,Parand
83,2,True,True,True,Mirdamad
72,2,True,True,False,Southern Janatabad
122,3,True,True,True,Yousef Abad
118,2,True,True,True,Shahrake Gharb
120,2,True,True,True,Tehransar
115,3,True,True,False,Gheitarieh
102,2,True,True,True,Shahryar
65,2,True,True,True,Shahran
70,2,True,True,False,Punak
66,2,True,True,True,Central Janatabad
60,1,True,True,False,Punak
46,1,True,True,False,Shahran
60,1,False,True,False,Keshavarz Boulevard
145,3,True,True,True,Shahrake Qods
63,1,True,True,True,Sadeghieh
58,1,True,True,True,Jeyhoon
83,2,True,True,True,Shahran
136,3,True,True,True,Sadeghieh
68,2,False,True,False,Pakdasht
55,1,False,True,True,Tenant
89,2,True,True,True,Shahr-e-Ziba
101,2,True,True,True,Mirdamad
85,2,True,True,True,Shahr-e-Ziba
87,3,False,False,True,Parand
73,1,True,True,True,West Pars
145,3,True,True,True,Shahrake Qods
98,2,True,True,True,Pardis
90,2,True,True,True,Central Janatabad
135,3,True,True,True,Gheitarieh
105,2,True,True,True,Mirdamad
90,2,True,True,False,Shahrake Azadi
71,2,True,True,False,West Ferdows Boulevard
75,2,True,True,True,Central Janatabad
75,2,True,True,True,Parand
79,2,True,True,True,Pardis
90,2,True,True,True,Shahr-e-Ziba
48,1,True,False,False,Fallah
110,2,True,True,True,Niavaran
82,2,True,True,True,Jeyhoon
44,1,False,False,False,Northern Janatabad
58,1,True,True,True,Southern Program Organization
117,2,True,True,True,Shahrake Gharb
96,2,True,True,True,Shahr-e-Ziba
108,2,True,True,True,Shahr-e-Ziba
134,2,True,True,True,Mehran
70,2,True,True,True,East Ferdows Boulevard
64,2,True,True,True,Punak
56,3,False,True,False,Atabak
57,1,False,True,False,Amir Bahador
68,2,True,True,True,Southern Janatabad
55,1,True,True,True,West Ferdows Boulevard
43,1,False,True,True,Jeyhoon
105,2,True,True,True,Shahran
41,2,False,False,False,Salsabil
78,2,True,True,True,Si Metri Ji
110,2,True,True,True,Zafar
92,2,True,True,True,Punak
96,2,True,True,True,Gheitarieh
108,2,True,True,True,Persian Gulf Martyrs Lake
76,2,False,True,True,Si Metri Ji
80,2,True,True,True,Heravi
105,2,False,False,False,West Ferdows Boulevard
75,1,False,True,False,Golestan
56,2,True,True,False,Andisheh
50,1,False,False,False,Azarbaijan
40,1,True,True,False,Jeyhoon
46,1,False,True,True,Jeyhoon
93,2,True,True,True,Jeyhoon
98,2,True,True,True,Si Metri Ji
62,1,True,True,False,Narmak
100,2,True,True,False,Shahr-e-Ziba
150,3,True,True,True,Persian Gulf Martyrs Lake
50,1,False,True,False,Khavaran
130,2,True,True,True,Pasdaran
69,2,False,True,False,Salsabil
66,1,False,True,False,Qarchak
90,2,True,True,True,Northern Chitgar
75,2,True,True,True,Heravi
58,1,True,True,True,East Ferdows Boulevard
97,2,True,False,True,Si Metri Ji
98,2,False,True,False,Parand
73,2,True,True,False,Parand
35,1,True,True,False,Qasr-od-Dasht
85,2,True,True,False,Ostad Moein
105,2,True,True,True,West Ferdows Boulevard
55,1,True,True,False,Southern Program Organization
40,1,False,True,True,Komeil
90,2,True,True,True,Southern Janatabad
68,2,False,True,False,Ostad Moein
44,1,True,True,True,Khavaran
68,2,False,False,True,Ostad Moein
90,2,True,True,True,North Program Organization
73,1,True,True,False,Shahrake Gharb
64,2,False,True,False,Shahran
82,2,True,True,True,Boloorsazi
51,1,False,True,False,Salsabil
43,1,False,True,True,Beryanak
65,1,True,True,True,Punak
68,1,False,False,False,Heravi
65,2,True,False,True,Air force
59,1,True,True,True,West Ferdows Boulevard
58,1,True,True,True,Punak
72,2,False,False,False,Parand
56,1,False,True,False,Khavaran
90,2,True,True,True,Central Janatabad
93,2,True,True,True,Shahran
84,2,True,True,True,Shahran
107,2,True,True,True,Parand
150,3,True,True,True,Tajrish
120,2,False,False,False,Mehrabad River River
165,3,True,True,True,Gheitarieh
87,2,True,False,True,Parand
76,2,True,True,False,Shahran
83,2,True,True,True,Shahran
115,2,True,True,True,Central Janatabad
115,2,True,True,True,Jordan
85,2,True,False,True,Abuzar
50,2,False,True,False,Komeil
123,2,True,True,True,Yousef Abad
115,2,True,False,True,Shahrake Qods
47,1,False,True,False,Qasr-od-Dasht
40,1,False,True,False,Salsabil
85,2,False,True,True,Shahrake Qods
80,2,True,True,True,Jeyhoon
125,2,True,True,True,Gheitarieh
85,2,False,False,True,Jeyhoon
170,3,True,True,True,Mirdamad
71,2,False,True,True,Shahrake Qods
105,2,True,True,True,Shahrake Qods
80,1,False,True,True,Shahrake Qods
95,2,True,True,True,Shahrake Qods
78,2,True,True,False,Water Organization
110,2,True,True,True,Shahran
71,2,True,True,True,East Ferdows Boulevard
65,1,True,True,True,Saadat Abad
88,2,True,True,True,Saadat Abad
135,3,True,True,True,Saadat Abad
50,1,True,True,False,Si Metri Ji
42,1,False,True,False,Shoosh
171,2,False,True,False,Elahieh
120,3,True,True,True,Persian Gulf Martyrs Lake
45,1,False,True,False,Jeyhoon
55,1,False,True,False,Salsabil
72,2,False,True,False,Salsabil
72,2,True,True,True,Ostad Moein
100,2,True,True,True,Southern Janatabad
63,1,True,True,True,Ostad Moein
61,1,False,False,True,Ostad Moein
90,2,True,True,True,Northern Chitgar
72,2,True,True,True,Jeyhoon
98,2,True,True,True,Shahran
145,3,True,True,True,Vanak
93,2,True,True,True,Saadat Abad
125,3,True,True,True,Salsabil
60,2,True,True,False,Azarbaijan
120,2,True,True,True,Yousef Abad
118,2,True,True,True,Northern Chitgar
89,2,True,True,True,Punak
62,1,True,True,True,Komeil
80,2,True,True,True,North Program Organization
77,2,False,True,True,Azarbaijan
72,2,False,False,False,Andisheh
80,2,True,True,True,East Ferdows Boulevard
62,1,True,True,True,Northern Chitgar
115,2,True,True,True,Saadat Abad
94,2,False,True,False,Fatemi
91,2,True,True,True,Parand
74,2,True,True,True,Amirieh
92,2,True,True,True,Shahran
71,1,True,True,True,Shahran
92,2,True,True,True,Shahr-e-Ziba
42,1,True,False,True,Shahran
63,2,False,True,True,Taslihat
90,2,True,True,True,Sadeghieh
140,3,True,True,True,Kook
63,1,True,False,True,Thirteen November
81,2,True,True,True,West Ferdows Boulevard
55,1,True,True,True,West Ferdows Boulevard
98,2,True,True,True,Zargandeh
84,2,True,True,True,Shahran
92,2,True,True,True,Shahran
86,2,True,True,True,Shahedshahr
56,1,True,True,True,Shahran
90,2,True,True,True,Northern Chitgar
48,1,False,False,False,Hashemi
80,2,True,True,True,Punak
120,2,True,True,True,Railway
39,1,True,False,True,Ostad Moein
80,2,True,True,True,Jeyhoon
90,2,True,True,True,Central Janatabad
75,2,False,False,True,Parand
67,1,True,True,False,Punak
72,2,True,True,True,Darakeh
93,2,True,True,True,Persian Gulf Martyrs Lake
119,2,True,True,True,West Ferdows Boulevard
62,2,True,True,True,Punak
65,1,True,True,True,Shahran
145,5,False,False,False,Jeyhoon
75,2,False,False,False,Parand
73,2,True,True,False,Aliabad South
62,2,False,True,False,Punak
149,3,True,True,True,Parand
68,2,False,True,True,Punak
75,2,True,True,False,West Ferdows Boulevard
133,5,False,False,False,Jeyhoon
63,2,True,True,False,Punak
58,1,True,True,True,Pirouzi
67,1,True,True,True,Jordan
70,1,True,True,True,Shahran
135,3,True,True,True,Niavaran
122,4,True,False,True,Amirabad
80,2,True,True,True,Shahran
55,1,True,True,True,Punak
86,2,True,True,False,Shahran
30,0,False,True,False,Ostad Moein
88,2,True,True,True,Southern Janatabad
102,2,True,True,False,ShahrAra
97,2,True,True,True,Gheitarieh
150,3,True,True,True,Yousef Abad
64,1,True,True,False,Alborz Complex
62,2,False,True,False,Punak
100,2,True,True,True,Shahran
97,2,True,True,True,Shahran
80,2,True,True,True,Shahran
53,1,False,True,True,Narmak
68,2,True,True,True,Ostad Moein
105,2,True,True,False,Fatemi
70,2,True,True,False,Punak
86,2,True,True,True,Central Janatabad
62,1,False,True,False,Beryanak
40,2,False,False,False,Salsabil
57,1,True,False,True,Karoon
140,3,True,True,True,Jordan
40,1,False,True,False,Qasr-od-Dasht
35,1,True,True,False,Salsabil
112,2,True,True,True,Gheitarieh
140,3,True,True,True,Saadat Abad
48,1,False,False,True,Eskandari
70,2,True,True,True,Punak
135,2,True,True,True,Ekhtiarieh
45,1,False,True,False,Karoon
50,1,True,True,False,Azarbaijan
61,1,True,True,True,Central Janatabad
47,1,True,True,False,Salsabil
82,2,False,False,True,Parand
72,2,False,False,False,Pirouzi
65,2,False,True,False,Feiz Garden
44,1,False,True,False,Jeyhoon
58,1,False,True,False,Azarbaijan
127,2,True,True,True,Shahryar
124,3,True,True,True,Gheitarieh
65,2,True,True,True,Shahran
110,2,True,True,True,Gheitarieh
75,2,False,False,True,Parand
130,1,True,True,True,Ostad Moein
72,2,False,False,False,Pishva
101,2,True,True,True,Jordan
82,2,True,True,True,Punak
150,3,True,True,False,Elahieh
48,1,False,False,False,Beryanak
106,2,True,True,True,Farmanieh
125,2,True,True,True,Gheitarieh
85,2,True,True,True,Shahr-e-Ziba
104,2,False,False,False,Shahran
99,2,True,True,True,Shahran
98,2,True,True,True,Pardis
71,2,False,True,True,Shahr-e-Ziba
104,2,True,True,True,Persian Gulf Martyrs Lake
102,2,True,True,True,Shahran
112,2,True,True,True,Shahran
80,1,False,True,False,Shahrake Qods
69,2,True,True,True,Jeyhoon
135,3,True,True,True,Saadat Abad
44,1,False,True,False,Qasr-od-Dasht
80,2,True,True,False,Shahr-e-Ziba
80,2,True,True,True,Persian Gulf Martyrs Lake
60,1,False,False,False,Parand
60,1,False,False,False,Parand
108,2,True,True,True,Saadat Abad
150,2,True,True,True,Mirdamad
78,2,False,False,False,Parand
77,2,True,True,False,Firoozkooh
106,2,True,True,True,Golestan
135,3,True,True,True,West Pars
102,3,False,False,True,Amirabad
68,2,True,True,True,Punak
136,3,True,True,True,Saadat Abad
77,2,True,True,True,Jeyhoon
84,2,False,True,True,Vahidiyeh
69,1,True,True,True,Shadabad
55,1,True,True,True,Andisheh
94,2,True,True,True,West Ferdows Boulevard
120,3,True,True,True,Persian Gulf Martyrs Lake
90,2,True,True,True,Persian Gulf Martyrs Lake
60,1,True,True,True,Persian Gulf Martyrs Lake
54,1,False,True,False,Beryanak
144,3,True,True,True,Gheitarieh
80,2,False,False,False,Parand
110,3,True,True,True,Ozgol
55,2,False,True,False,Yousef Abad
65,2,False,True,False,Punak
60,2,True,True,True,Salsabil
69,2,True,True,False,Andisheh
180,4,True,True,True,Persian Gulf Martyrs Lake
180,2,True,True,False,Parand
110,3,True,True,True,Ozgol
130,2,False,True,False,Narmak
82,2,True,True,True,Gheitarieh
128,3,True,True,True,Gheitarieh
85,2,True,True,True,Farmanieh
68,1,True,False,True,Ahang
110,3,True,True,True,West Pars
94,2,False,False,True,Parand
42,1,False,False,False,Naziabad
63,1,True,True,True,Punak
62,1,False,False,True,Parand
65,2,True,True,True,Afsarieh
138,3,True,True,True,Jordan
135,3,True,True,True,Azarbaijan
135,3,True,True,True,Azarbaijan
71,1,False,True,True,Pardis
175,3,True,True,True,Kook
145,3,True,True,True,Shahrake Gharb
125,3,True,True,True,Shahrake Gharb
115,2,True,True,True,Shahrake Gharb
59,1,True,True,True,Andisheh
89,3,True,True,True,Parand
78,2,True,False,True,Jeyhoon
65,1,True,True,True,Parand
78,2,True,True,True,Parand
82,2,True,True,True,Central Janatabad
125,2,False,True,False,Gheitarieh
60,2,False,True,True,Vahidieh
57,2,False,True,False,Salsabil
66,2,False,True,False,Afsarieh
80,2,True,True,True,West Ferdows Boulevard
46,1,True,True,True,Shahran
80,2,True,True,True,East Ferdows Boulevard
73,2,True,True,True,Southern Janatabad
115,2,False,False,False,Northern Janatabad
65,2,True,True,False,West Pars
72,2,True,True,True,Southern Janatabad
80,2,True,True,True,Southern Janatabad
80,2,True,True,True,Central Janatabad
97,2,True,True,True,Narmak
150,3,True,True,True,Niavaran
175,3,True,True,True,ShahrAra
74,1,False,True,True,Parand
157,3,True,True,True,Marzdaran
92,2,True,True,True,Feiz Garden
190,3,True,True,True,Pasdaran
110,2,True,True,True,Pasdaran
50,1,False,True,False,Pirouzi
107,2,True,True,True,Chidz
78,2,True,True,True,Farmanieh
46,1,True,True,True,Central Janatabad
112,2,True,True,True,Mahmoudieh
60,1,False,True,False,Tehran Now
128,3,True,True,True,Marzdaran
120,2,True,True,True,Niavaran
115,2,True,True,True,Ghoba
95,2,True,True,True,Southern Janatabad
92,2,True,True,True,Central Janatabad
71,2,True,True,False,West Ferdows Boulevard
95,2,True,True,True,Damavand
40,1,False,True,False,Salsabil
52,1,True,True,True,Punak
84,2,True,True,True,Salsabil
80,2,True,True,True,Amirieh
58,1,False,True,False,Salsabil
68,2,True,True,True,Shahran
90,2,True,True,True,Southern Janatabad
65,1,False,True,False,Republic
72,2,True,True,True,Amirieh
80,2,True,True,True,Qasr-od-Dasht
71,2,True,True,True,Amirieh
86,2,True,True,True,Amirieh
75,2,False,True,True,Parand
60,1,True,True,True,Shahr-e-Ziba
105,3,True,True,True,East Ferdows Boulevard
72,2,True,True,True,Abazar
186,3,True,True,True,Pasdaran
110,2,True,True,True,Heravi
90,2,True,True,True,Southern Janatabad
84,2,True,True,True,Islamshahr
53,1,False,False,False,Kahrizak
63,3,False,True,False,Javadiyeh
53,1,False,True,False,Shahran
105,2,True,True,True,Southern Janatabad
100,2,True,True,True,Saadat Abad
93,2,True,True,True,Saadat Abad
83,3,False,False,False,Atabak
135,3,True,True,True,Saadat Abad
65,1,False,False,True,Saadat Abad
100,2,True,True,True,Saadat Abad
80,2,False,False,False,Damavand
90,2,True,True,True,Saadat Abad
73,2,True,True,True,Central Janatabad
82,2,True,True,True,Shahran
148,3,True,True,True,Yousef Abad
90,2,True,False,True,Shahran
112,2,True,True,True,Darabad
45,1,False,False,True,Si Metri Ji
70,2,True,True,False,Narmak
107,2,True,True,True,Mirdamad
37,1,True,True,True,Tehransar
65,1,True,True,True,Jeyhoon
76,2,True,True,True,Shahr-e-Ziba
66,2,False,True,False,Yakhchiabad
130,3,True,True,True,Persian Gulf Martyrs Lake
63,3,True,True,False,Shoosh
75,2,False,True,False,Shahrake Quds
52,1,True,False,False,Jeyhoon
86,3,False,True,True,Parand
58,1,False,False,True,Parand
76,2,True,True,True,West Ferdows Boulevard
54,0,False,False,False,Shahrake Qods
140,3,True,True,True,Daryan No
74,2,False,False,True,Parand
140,3,True,True,True,Mehran
114,2,True,True,True,Persian Gulf Martyrs Lake
51,1,False,False,True,Ostad Moein
70,1,True,True,True,Punak
120,3,True,True,True,Sattarkhan
137,3,True,True,True,Punak
92,2,True,True,True,Shahran
45,1,True,True,False,West Ferdows Boulevard
68,2,False,True,True,Waterfall
80,2,True,True,True,Punak
85,2,False,True,True,Central Janatabad
88,2,True,True,True,Central Janatabad
118,2,True,True,True,Mehran
180,3,True,True,False,Marzdaran
60,1,True,True,False,West Ferdows Boulevard
80,2,False,True,True,Shahryar
86,2,False,True,False,Vahidiyeh
123,3,True,True,True,Velenjak
148,3,True,True,True,Daryan No
80,2,True,True,True,Ostad Moein
58,1,False,False,True,Parand
55,1,True,True,True,Punak
60,1,True,True,True,West Ferdows Boulevard
133,3,True,False,True,Shahrake Gharb
94,2,False,True,True,Damavand
68,2,False,True,True,Beryanak
61,2,False,True,False,Andisheh
75,2,True,True,True,West Ferdows Boulevard
81,2,True,True,True,West Ferdows Boulevard
74,2,True,True,True,Mehran
97,2,True,True,True,Shahran
94,2,True,True,True,Niavaran
113,3,True,True,True,Ostad Moein
63,1,True,True,False,Feiz Garden
86,2,True,True,True,Southern Janatabad
83,2,True,True,True,Niavaran
75,2,False,False,False,Parand
105,2,True,True,True,Dorous
82,2,False,True,True,Parand
